rating,review
5," It has a pleasant smell. You dont need to apply in large quantity. Even though it has walnut beads, but its not like an intense scrubber, you can use daily. Apply some face moisturizer after this. Consistency is not liquidy. (see the image). KEY INGREDIENTS:∙ Stearic Acid:It has cleansing properties. It helps to remove dirt, sweat and excess sebum from the skin.∙ Sodium Cocoyl Glycinate:It produces a natural creamy-feeling lather. Used for cleansing and skin-softening.∙ Glycerin:Used as a moisturizer to treat or prevent dry, rough, scaly, itchy skin and minor skin irritations.∙ Palmitic Acid:Used for softening or soothing the skin.  It is the most common saturated fatty acid found in animals, plants and microorganism.∙ Niacinamide:A form of vitamin B3. It helps manage acne, rosacea, pigmentation issues, and wrinkles. It also has skin lightening compound.∙ Carrot Seed Oil:Rich in beta carotene, vitamins A and E and pro-vitamin A.It helps to heal dry, chapped and cracked skin, balances the moisture in the skin. It may even help to reduce wrinkles.∙ Tocopheryl Tocopherol Acetate (Vitamin E):Known for its antioxidant properties.∙ Turmeric Powder:Haldi. It contains antioxidants and anti-inflammatory components.∙Liquorice Extract:Yashtimadhu, one of the most commonly used Ayurvedic herbs.It is extracted from Licorice roots. It contains powerful antioxidants and anti-inflammatory properties. Provides natural sun protection; helps to regulate the skins oil production and much more.∙ Orange Oil:Reduces dark spots and blemishes, controls excess oil formed on the skin, has antiseptic healing properties, boosts circulation in the skin, and more.∙ Ylang Ylang Oil:Known as the Cananga tree, a tropical tree that is native from India. Promote relaxation, kill bacteria, lower blood pressure, and increase sexual desire.∙ Patchouli Oil:It can deodorize body odours, soothe inflammation, fight water retention, break up cellulite, facilitate the faster healing of wounds by stimulating the growth of new skin, moisturize rough and chapped skin, and reduce the appearance of blemishes, cuts, bruises and scars. I hope this review and images were helpful. "
5,"Had tried this product majorly because of the name and ingredients that it has. For the first time a company is able to get the product that is based on our ancient secret recipes of our Dadi Nani... a person like me who has super dry skin, this is the perfect product for me as it hydrates my skin thoroughly and gives an instant freshness like the way ubtan gives. Very good for my super dry  super sensitive skin. Loved this product. Kudos mamaearth for this amazing thought behind this product ."
1,"After reading so many great reviews, was eagerly waiting for this face wash but when I opened it the tube was half empty...very disappointed."
1,"After reading so many great reviews, was eagerly waiting for this face wash but when I opened it the tube was half empty, it was not even packed..very disappointed."
5,Ubtan Facewash- made from Turmeric and Liqurice Extract. Was excited to use as heard first time about facewash of Ubtan. Helps in removing dead cells and gives a glow on skin. Very helpful product to repair sun damage and tan and to protect your skin from tanning.
1,Horrible product...i have normal skin which tends to dry in winters...i ordered it in march when i enjoy healthier skin...but i was in search of herbal product and decided to order this...and i regret...my skin has rashes and that happens only after 3daz of use....i could infer that the rashes were becoz of this facewash as all other skincare products were same....for all who are reading this review...plz dont waste ur money....and get trapped by the marketing gimmick
5,"Mamaearth ubTAN Natural Face Wash is one the best product of Mama Earthand it  Suits to every  skin types, it  helps in removing  all signs of tan. Liquorice helps repair the sun damage caused by exposure to the harsh rays of the sun. Turmeric light the skin tone and  improves the skin complection.Its one of the best face wash. Smells also very nice."
3,"Frankly I have ordered this product after seeing so many good reviews..and here is my honest review after using for about 15 days--Does not break my skin- feel light and mositurized- does nothing for my marks or uneven toneSo, the purpose of fading marks or making glowing skin is not at all entertained so far.Yet I want to wait till 1 bottle use. Can be used as light mositurising serum for upcoming summers. Hopes it helps!"
5,"Mamaearths face serum its just very amazing. I have tried so many products for my face pigmentation problem but this product is superb. Due to this product my pigmentation problem is resolved plus my skin qulaity is improved. It comes with vitamin C which is very essential for healthy skin. So happy to come across this product , superb happy with my glowing skin. I sure trying this product one wont switch to another."
4,"Fast absorbing  non-greasy Face Serum, Turmeric properties works well for radiant skin and Vitamin C antioxidant properties supporting it very well with reducing acne/dark spots. Using it from the last 15 days and so far its really working well for me, Cant say about actual result so soon need to wait at least 15-20 days more to check actual results on Face Brightens and Fine Lines Reduction."
5,I ordered this serum on the recommendation of my very dear friend. The serum comes in a small pump type packaging. After a week of use i can tell that the procuct is effective. The serum keeps the skin hydrated and blooming. The serum provides radiance to the skin thus compatible with every skin tone. It doesnt make your face fairer but it definitely provides glow to the skin. The product is worth a try.
1,"Um the product is really not for people with sensitive skin. I read good reviews on Amazon and ordered it (I was using vitamin c products from other brands which are really expensive so I thought I could give this a try since this is very affordable). But within a week of use I started breaking out all over my face, the big zits kind. I had to stop using within a week of its use. May be the product works for non-sensitive skin, product is really light, can’t tell if it gives any kind of moisture to the skin. I had to change my entire skin care routine, bought my tried and tested organic products and my skin is much much better. I don’t trust mamaearth any more."
